Unnamed: 0,trial_order_number,num_of_classes,noise_type(t),noise_ratio(alpha),noise_proportion_corrected(beta),machine_learning_model(f),dataset_size_proprotion(s),dataset_size,classes_info,accuracy_before_correction(acc_0),accuracy_after_correction(acc_beta),"R(beta, 0)","D(beta, 0)",num_of_corrected_noise,"B/C_ratio_D(beta,0)","B/C_ratio_R(beta,0)","B/C_ratio_D(beta,0)_correctedAmount","B/C_ratio_R(beta,0)_correctedAmount"
173968,6,10,NAR,0.25,90.0%,lr,100%,60000.0,10cls,0.8216,0.8424,0.1165919282511213,0.0208,13500.0,0.0231111111111111,0.1295465869456903,1.5407407407407406e-06,8.636439129712688e-06
173969,6,10,NAR,0.25,100.0%,lr,100%,60000.0,10cls,0.8216,0.8418,0.1132286995515694,0.0201999999999999,15000.0,0.0201999999999999,0.1132286995515694,1.34666666666666e-06,7.548579970104627e-06
173970,7,10,NAR,0.25,10.0%,lr,100%,60000.0,10cls,0.8214,0.826,0.0257558790593501,0.0045999999999999,1500.0,0.045999999999999,0.257558790593501,3.0666666666666003e-06,1.7170586039566735e-05
173971,7,10,NAR,0.25,20.0%,lr,100%,60000.0,10cls,0.8214,0.8293,0.0442329227323629,0.0079,3000.0,0.0395,0.2211646136618145,2.6333333333333337e-06,1.47443075774543e-05
173972,7,10,NAR,0.25,30.0%,lr,100%,60000.0,10cls,0.8214,0.8302,0.0492721164613663,0.0088,4500.0,0.0293333333333333,0.1642403882045543,1.955555555555556e-06,1.0949359213636954e-05
173973,7,10,NAR,0.25,40.0%,lr,100%,60000.0,10cls,0.8214,0.833,0.0649496080627096,0.0115999999999999,6000.0,0.0289999999999997,0.1623740201567739,1.9333333333333167e-06,1.0824934677118263e-05
173974,7,10,NAR,0.25,50.0%,lr,100%,60000.0,10cls,0.8214,0.8341,0.0711086226203803,0.0126999999999999,7500.0,0.0253999999999998,0.1422172452407606,1.69333333333332e-06,9.481149682717374e-06
173975,7,10,NAR,0.25,60.0%,lr,100%,60000.0,10cls,0.8214,0.8368,0.0862262038073906,0.0153999999999999,9000.0,0.0256666666666665,0.1437103396789843,1.7111111111111e-06,9.58068931193229e-06
173976,7,10,NAR,0.25,70.0%,lr,100%,60000.0,10cls,0.8214,0.8363,0.0834266517357224,0.0149,10500.000000000002,0.0212857142857142,0.1191809310510319,1.4190476190476189e-06,7.945395403402133e-06
173977,7,10,NAR,0.25,80.0%,lr,100%,60000.0,10cls,0.8214,0.8407,0.1080627099664053,0.0192999999999999,12000.0,0.0241249999999998,0.1350783874580066,1.608333333333325e-06,9.005225830533775e-06
173978,7,10,NAR,0.25,90.0%,lr,100%,60000.0,10cls,0.8214,0.8414,0.1119820828667414,0.02,13500.0,0.0222222222222222,0.1244245365186015,1.4814814814814817e-06,8.294969101240103e-06
173979,7,10,NAR,0.25,100.0%,lr,100%,60000.0,10cls,0.8214,0.8421,0.1159014557670769,0.0206999999999999,15000.0,0.0206999999999999,0.1159014557670769,1.3799999999999934e-06,7.726763717805128e-06
173980,8,10,NAR,0.25,10.0%,lr,100%,60000.0,10cls,0.8215,0.8241,0.0145658263305324,0.0026,1500.0,0.026,0.145658263305324,1.7333333333333332e-06,9.7105508870216e-06
173981,8,10,NAR,0.25,20.0%,lr,100%,60000.0,10cls,0.8215,0.8269,0.0302521008403359,0.0053999999999999,3000.0,0.0269999999999994,0.1512605042016795,1.7999999999999665e-06,1.00840336134453e-05
173982,8,10,NAR,0.25,30.0%,lr,100%,60000.0,10cls,0.8215,0.8283,0.0380952380952382,0.0068,4500.0,0.0226666666666666,0.1269841269841273,1.511111111111111e-06,8.46560846560849e-06
173983,8,10,NAR,0.25,40.0%,lr,100%,60000.0,10cls,0.8215,0.8316,0.0565826330532212,0.0100999999999999,6000.0,0.0252499999999997,0.141456582633053,1.6833333333333167e-06,9.430438842203532e-06
173984,8,10,NAR,0.25,50.0%,lr,100%,60000.0,10cls,0.8215,0.8336,0.0677871148459383,0.0121,7500.0,0.0242,0.1355742296918766,1.6133333333333333e-06,9.03828197945844e-06
173985,8,10,NAR,0.25,60.0%,lr,100%,60000.0,10cls,0.8215,0.8347,0.0739495798319327,0.0131999999999999,9000.0,0.0219999999999998,0.1232492997198878,1.4666666666666554e-06,8.216619981325856e-06
173986,8,10,NAR,0.25,70.0%,lr,100%,60000.0,10cls,0.8215,0.8393,0.0997198879551822,0.0178,10500.000000000002,0.0254285714285714,0.1424569827931174,1.695238095238095e-06,9.497132186207829e-06
173987,8,10,NAR,0.25,80.0%,lr,100%,60000.0,10cls,0.8215,0.8369,0.0862745098039214,0.0153999999999999,12000.0,0.0192499999999998,0.1078431372549017,1.283333333333325e-06,7.189542483660117e-06
173988,8,10,NAR,0.25,90.0%,lr,100%,60000.0,10cls,0.8215,0.8432,0.12156862745098,0.0216999999999999,13500.0,0.024111111111111,0.1350762527233111,1.6074074074074e-06,9.005083514887408e-06
173989,8,10,NAR,0.25,100.0%,lr,100%,60000.0,10cls,0.8215,0.8416,0.1126050420168067,0.0201,15000.0,0.0201,0.1126050420168067,1.34e-06,7.507002801120446e-06
173990,9,10,NAR,0.25,10.0%,lr,100%,60000.0,10cls,0.8216,0.8254,0.0213004484304934,0.0038,1500.0,0.038,0.213004484304934,2.5333333333333334e-06,1.4200298953662267e-05
173991,9,10,NAR,0.25,20.0%,lr,100%,60000.0,10cls,0.8216,0.8287,0.0397982062780268,0.0070999999999999,3000.0,0.0354999999999995,0.198991031390134,2.3666666666666333e-06,1.3266068759342266e-05
173992,9,10,NAR,0.25,30.0%,lr,100%,60000.0,10cls,0.8216,0.8321,0.0588565022421522,0.0104999999999999,4500.0,0.0349999999999996,0.196188340807174,2.333333333333311e-06,1.3079222720478266e-05
173993,9,10,NAR,0.25,40.0%,lr,100%,60000.0,10cls,0.8216,0.833,0.0639013452914796,0.0113999999999999,6000.0,0.0284999999999997,0.1597533632286989,1.8999999999999835e-06,1.06502242152466e-05
173994,9,10,NAR,0.25,50.0%,lr,100%,60000.0,10cls,0.8216,0.8355,0.0779147982062781,0.0139,7500.0,0.0278,0.1558295964125562,1.853333333333333e-06,1.038863976083708e-05
173995,9,10,NAR,0.25,60.0%,lr,100%,60000.0,10cls,0.8216,0.8373,0.088004484304933,0.0157,9000.0,0.0261666666666666,0.1466741405082216,1.7444444444444444e-06,9.778276033881443e-06
173996,9,10,NAR,0.25,70.0%,lr,100%,60000.0,10cls,0.8216,0.837,0.0863228699551567,0.0153999999999999,10500.000000000002,0.0219999999999998,0.1233183856502238,1.466666666666657e-06,8.221225710014923e-06
173997,9,10,NAR,0.25,80.0%,lr,100%,60000.0,10cls,0.8216,0.8403,0.1048206278026908,0.0187,12000.0,0.023375,0.1310257847533635,1.5583333333333334e-06,8.7350523168909e-06
173998,9,10,NAR,0.25,90.0%,lr,100%,60000.0,10cls,0.8216,0.8401,0.1036995515695065,0.0184999999999999,13500.0,0.0205555555555554,0.1152217239661183,1.3703703703703627e-06,7.681448264407889e-06
173999,9,10,NAR,0.25,100.0%,lr,100%,60000.0,10cls,0.8216,0.8422,0.1154708520179369,0.0205999999999999,15000.0,0.0205999999999999,0.1154708520179369,1.3733333333333269e-06,7.698056801195793e-06
174900,0,10,NAR,0.3,10.0%,lr,100%,60000.0,10cls,0.8134,0.8177,0.023043944265809,0.0042999999999999,1800.0,0.042999999999999,0.23043944265809,2.3888888888888336e-06,1.2802191258782778e-05
174901,0,10,NAR,0.3,20.0%,lr,100%,60000.0,10cls,0.8134,0.8225,0.0487674169346194,0.0090999999999999,3600.0,0.0454999999999995,0.2438370846730969,2.52777777777775e-06,1.3546504704060944e-05
174902,0,10,NAR,0.3,30.0%,lr,100%,60000.0,10cls,0.8134,0.8246,0.0600214362272239,0.0111999999999999,5400.0,0.0373333333333329,0.2000714540907463,2.074074074074056e-06,1.111508078281924e-05
174903,0,10,NAR,0.3,40.0%,lr,100%,60000.0,10cls,0.8134,0.829,0.0836012861736331,0.0155999999999999,7200.0,0.0389999999999997,0.2090032154340827,2.166666666666653e-06,1.1611289746337931e-05
174904,0,10,NAR,0.3,50.0%,lr,100%,60000.0,10cls,0.8134,0.832,0.0996784565916396,0.0185999999999999,9000.0,0.0371999999999998,0.1993569131832792,2.066666666666656e-06,1.1075384065737733e-05
174905,0,10,NAR,0.3,60.0%,lr,100%,60000.0,10cls,0.8134,0.834,0.1103965702036439,0.0205999999999999,10800.0,0.0343333333333331,0.1839942836727398,1.9074074074073983e-06,1.0221904648485548e-05
174906,0,10,NAR,0.3,70.0%,lr,100%,60000.0,10cls,0.8134,0.8374,0.1286173633440515,0.024,12600.000000000002,0.0342857142857142,0.1837390904915021,1.9047619047619045e-06,1.0207727249527894e-05
174907,0,10,NAR,0.3,80.0%,lr,100%,60000.0,10cls,0.8134,0.8393,0.1387995712754557,0.0259,14400.0,0.0323749999999999,0.1734994640943196,1.798611111111111e-06,9.63885911635109e-06
174908,0,10,NAR,0.3,90.0%,lr,100%,60000.0,10cls,0.8134,0.8434,0.1607717041800644,0.03,16200.000000000002,0.0333333333333333,0.1786352268667382,1.851851851851852e-06,9.924179270374345e-06
174909,0,10,NAR,0.3,100.0%,lr,100%,60000.0,10cls,0.8134,0.8419,0.1527331189710609,0.0284999999999999,18000.0,0.0284999999999999,0.1527331189710609,1.5833333333333278e-06,8.48517327617005e-06
174910,1,10,NAR,0.3,10.0%,lr,100%,60000.0,10cls,0.8131,0.818,0.0262172284644189,0.0048999999999999,1800.0,0.0489999999999989,0.262172284644189,2.722222222222167e-06,1.4565126924677168e-05
174911,1,10,NAR,0.3,20.0%,lr,100%,60000.0,10cls,0.8131,0.8213,0.0438737292669876,0.0081999999999999,3600.0,0.0409999999999994,0.219368646334938,2.27777777777775e-06,1.2187147018607666e-05
174912,1,10,NAR,0.3,30.0%,lr,100%,60000.0,10cls,0.8131,0.8284,0.0818619582664525,0.0152999999999999,5400.0,0.0509999999999996,0.2728731942215083,2.833333333333315e-06,1.5159621901194908e-05
174913,1,10,NAR,0.3,40.0%,lr,100%,60000.0,10cls,0.8131,0.8311,0.0963081861958261,0.0179999999999999,7200.0,0.0449999999999997,0.2407704654895652,2.4999999999999862e-06,1.3376136971642513e-05
174914,1,10,NAR,0.3,50.0%,lr,100%,60000.0,10cls,0.8131,0.8328,0.1054039593365433,0.0196999999999999,9000.0,0.0393999999999998,0.2108079186730866,2.188888888888878e-06,1.17115510373937e-05
174915,1,10,NAR,0.3,60.0%,lr,100%,60000.0,10cls,0.8131,0.8356,0.1203852327447831,0.0224999999999999,10800.0,0.0374999999999998,0.2006420545746385,2.083333333333324e-06,1.114678080970214e-05
174916,1,10,NAR,0.3,70.0%,lr,100%,60000.0,10cls,0.8131,0.8375,0.1305510968432315,0.0243999999999999,12600.000000000002,0.0348571428571427,0.1865015669189021,1.9365079365079284e-06,1.0361198162161228e-05
174917,1,10,NAR,0.3,80.0%,lr,100%,60000.0,10cls,0.8131,0.8416,0.1524879614767254,0.0284999999999999,14400.0,0.0356249999999998,0.1906099518459067,1.97916666666666e-06,1.058944176921704e-05
174918,1,10,NAR,0.3,90.0%,lr,100%,60000.0,10cls,0.8131,0.8406,0.1471375066880683,0.0274999999999999,16200.000000000002,0.0305555555555554,0.1634861185422981,1.6975308641975245e-06,9.082562141238784e-06
174919,1,10,NAR,0.3,100.0%,lr,100%,60000.0,10cls,0.8131,0.8418,0.1535580524344567,0.0286999999999999,18000.0,0.0286999999999999,0.1535580524344567,1.5944444444444388e-06,8.531002913025371e-06
174920,2,10,NAR,0.3,10.0%,lr,100%,60000.0,10cls,0.8133,0.8172,0.0208891269416176,0.0039,1800.0,0.0389999999999999,0.208891269416176,2.1666666666666665e-06,1.1605070523120889e-05
174921,2,10,NAR,0.3,20.0%,lr,100%,60000.0,10cls,0.8133,0.8215,0.0439207284413496,0.0081999999999999,3600.0,0.0409999999999994,0.219603642206748,2.27777777777775e-06,1.2200202344819336e-05
174922,2,10,NAR,0.3,30.0%,lr,100%,60000.0,10cls,0.8133,0.8258,0.0669523299410817,0.0124999999999999,5400.0,0.0416666666666663,0.223174433136939,2.314814814814796e-06,1.2398579618718834e-05
174923,2,10,NAR,0.3,40.0%,lr,100%,60000.0,10cls,0.8133,0.8285,0.0814140332083556,0.0151999999999999,7200.0,0.0379999999999997,0.2035350830208889,2.111111111111097e-06,1.130750461227161e-05
174924,2,10,NAR,0.3,50.0%,lr,100%,60000.0,10cls,0.8133,0.833,0.1055168719871448,0.0196999999999999,9000.0,0.0393999999999998,0.2110337439742896,2.188888888888878e-06,1.1724096887460531e-05
174925,2,10,NAR,0.3,60.0%,lr,100%,60000.0,10cls,0.8133,0.8358,0.1205141938939473,0.0224999999999999,10800.0,0.0374999999999998,0.2008569898232455,2.083333333333324e-06,1.1158721656846972e-05
174926,2,10,NAR,0.3,70.0%,lr,100%,60000.0,10cls,0.8133,0.8384,0.1344402785216926,0.0251,12600.000000000002,0.0358571428571428,0.1920575407452751,1.992063492063492e-06,1.0669863374737506e-05
174927,2,10,NAR,0.3,80.0%,lr,100%,60000.0,10cls,0.8133,0.841,0.1483663631494373,0.0276999999999999,14400.0,0.0346249999999998,0.1854579539367966,1.923611111111104e-06,1.0303219663155368e-05
174928,2,10,NAR,0.3,90.0%,lr,100%,60000.0,10cls,0.8133,0.8416,0.1515800749866095,0.0282999999999999,16200.000000000002,0.0314444444444443,0.1684223055406772,1.7469135802469072e-06,9.356794752259844e-06
174929,2,10,NAR,0.3,100.0%,lr,100%,60000.0,10cls,0.8133,0.8421,0.1542581681842525,0.0287999999999999,18000.0,0.0287999999999999,0.1542581681842525,1.5999999999999944e-06,8.569898232458472e-06
174930,3,10,NAR,0.3,10.0%,lr,100%,60000.0,10cls,0.8132,0.8209,0.0412205567451816,0.0076999999999999,1800.0,0.0769999999999989,0.412205567451816,4.277777777777722e-06,2.290030930287867e-05
174931,3,10,NAR,0.3,20.0%,lr,100%,60000.0,10cls,0.8132,0.8218,0.0460385438972159,0.0085999999999999,3600.0,0.0429999999999995,0.2301927194860795,2.3888888888888607e-06,1.2788484415893303e-05
174932,3,10,NAR,0.3,30.0%,lr,100%,60000.0,10cls,0.8132,0.8264,0.0706638115631691,0.0131999999999999,5400.0,0.0439999999999996,0.235546038543897,2.4444444444444256e-06,1.30858910302165e-05
174933,3,10,NAR,0.3,40.0%,lr,100%,60000.0,10cls,0.8132,0.8305,0.092612419700214,0.0172999999999999,7200.0,0.0432499999999997,0.231531049250535,2.402777777777764e-06,1.2862836069474166e-05
174934,3,10,NAR,0.3,50.0%,lr,100%,60000.0,10cls,0.8132,0.8299,0.0894004282655243,0.0166999999999999,9000.0,0.0333999999999998,0.1788008565310486,1.855555555555544e-06,9.93338091839159e-06
174935,3,10,NAR,0.3,60.0%,lr,100%,60000.0,10cls,0.8132,0.8333,0.1076017130620985,0.0201,10800.0,0.0335,0.1793361884368308,1.861111111111111e-06,9.963121579823934e-06
174936,3,10,NAR,0.3,70.0%,lr,100%,60000.0,10cls,0.8132,0.8363,0.1236616702355461,0.0231,12600.000000000002,0.0329999999999999,0.1766595289079229,1.833333333333333e-06,9.814418272662387e-06
174937,3,10,NAR,0.3,80.0%,lr,100%,60000.0,10cls,0.8132,0.8393,0.1397216274089936,0.0261,14400.0,0.032625,0.1746520342612419,1.8125e-06,9.702890792291225e-06
174938,3,10,NAR,0.3,90.0%,lr,100%,60000.0,10cls,0.8132,0.8407,0.1472162740899356,0.0274999999999999,16200.000000000002,0.0305555555555554,0.1635736378777062,1.6975308641975245e-06,9.087424326539234e-06
174939,3,10,NAR,0.3,100.0%,lr,100%,60000.0,10cls,0.8132,0.8422,0.1552462526766591,0.0289999999999999,18000.0,0.0289999999999999,0.1552462526766591,1.6111111111111056e-06,8.624791815369949e-06
174940,4,10,NAR,0.3,10.0%,lr,100%,60000.0,10cls,0.8134,0.815,0.008574490889603,0.0015999999999999,1800.0,0.0159999999999989,0.08574490889603,8.888888888888333e-07,4.763606049779444e-06
174941,4,10,NAR,0.3,20.0%,lr,100%,60000.0,10cls,0.8134,0.8233,0.0530546623794213,0.0099,3600.0,0.0495,0.2652733118971065,2.7500000000000004e-06,1.4737406216505918e-05
174942,4,10,NAR,0.3,30.0%,lr,100%,60000.0,10cls,0.8134,0.8272,0.0739549839228297,0.0138,5400.0,0.046,0.246516613076099,2.5555555555555557e-06,1.3695367393116613e-05
174943,4,10,NAR,0.3,40.0%,lr,100%,60000.0,10cls,0.8134,0.8284,0.0803858520900322,0.015,7200.0,0.0375,0.2009646302250805,2.083333333333333e-06,1.116470167917114e-05
174944,4,10,NAR,0.3,50.0%,lr,100%,60000.0,10cls,0.8134,0.8334,0.1071811361200429,0.02,9000.0,0.04,0.2143622722400858,2.222222222222222e-06,1.1909015124449211e-05
174945,4,10,NAR,0.3,60.0%,lr,100%,60000.0,10cls,0.8134,0.8366,0.1243301178992497,0.0232,10800.0,0.0386666666666666,0.2072168631654161,2.148148148148148e-06,1.1512047953634232e-05
174946,4,10,NAR,0.3,70.0%,lr,100%,60000.0,10cls,0.8134,0.8375,0.1291532690246517,0.0241,12600.000000000002,0.0344285714285714,0.1845046700352167,1.912698412698412e-06,1.0250259446400927e-05
174947,4,10,NAR,0.3,80.0%,lr,100%,60000.0,10cls,0.8134,0.8384,0.1339764201500537,0.025,14400.0,0.03125,0.1674705251875671,1.7361111111111112e-06,9.303918065975952e-06
174948,4,10,NAR,0.3,90.0%,lr,100%,60000.0,10cls,0.8134,0.8428,0.1575562700964629,0.0293999999999999,16200.000000000002,0.0326666666666665,0.1750625223294032,1.8148148148148083e-06,9.725695684966844e-06
174949,4,10,NAR,0.3,100.0%,lr,100%,60000.0,10cls,0.8134,0.8418,0.1521972132904608,0.0283999999999999,18000.0,0.0283999999999999,0.1521972132904608,1.5777777777777722e-06,8.455400738358932e-06
174950,5,10,NAR,0.3,10.0%,lr,100%,60000.0,10cls,0.8132,0.8176,0.0235546038543895,0.0043999999999999,1800.0,0.0439999999999989,0.235546038543895,2.4444444444443888e-06,1.308589103021639e-05
174951,5,10,NAR,0.3,20.0%,lr,100%,60000.0,10cls,0.8132,0.8226,0.0503211991434687,0.0093999999999999,3600.0,0.0469999999999994,0.2516059957173435,2.6111111111110838e-06,1.397811087318575e-05
174952,5,10,NAR,0.3,30.0%,lr,100%,60000.0,10cls,0.8132,0.8272,0.0749464668094219,0.014,5400.0,0.0466666666666666,0.2498215560314063,2.5925925925925925e-06,1.3878975335078128e-05
174953,5,10,NAR,0.3,40.0%,lr,100%,60000.0,10cls,0.8132,0.8331,0.1065310492505349,0.0198999999999999,7200.0,0.0497499999999997,0.2663276231263372,2.763888888888875e-06,1.4795979062574293e-05
174954,5,10,NAR,0.3,50.0%,lr,100%,60000.0,10cls,0.8132,0.8324,0.1027837259100642,0.0191999999999999,9000.0,0.0383999999999998,0.2055674518201284,2.1333333333333224e-06,1.1420413990007134e-05
174955,5,10,NAR,0.3,60.0%,lr,100%,60000.0,10cls,0.8132,0.8334,0.10813704496788,0.0201999999999999,10800.0,0.0336666666666665,0.1802284082798,1.870370370370361e-06,1.0012689348877778e-05
174956,5,10,NAR,0.3,70.0%,lr,100%,60000.0,10cls,0.8132,0.8368,0.1263383297644537,0.0235999999999999,12600.000000000002,0.0337142857142855,0.1804833282349338,1.8730158730158647e-06,1.0026851568607434e-05
174957,5,10,NAR,0.3,80.0%,lr,100%,60000.0,10cls,0.8132,0.8385,0.1354389721627408,0.0252999999999999,14400.0,0.0316249999999998,0.169298715203426,1.7569444444444377e-06,9.405484177968112e-06
174958,5,10,NAR,0.3,90.0%,lr,100%,60000.0,10cls,0.8132,0.8392,0.1391862955032115,0.0259999999999999,16200.000000000002,0.0288888888888887,0.1546514394480127,1.604938271604932e-06,8.591746636000708e-06
174959,5,10,NAR,0.3,100.0%,lr,100%,60000.0,10cls,0.8132,0.8419,0.1536402569593145,0.0286999999999999,18000.0,0.0286999999999999,0.1536402569593145,1.5944444444444388e-06,8.535569831073027e-06
174960,6,10,NAR,0.3,10.0%,lr,100%,60000.0,10cls,0.8132,0.8175,0.0230192719486079,0.0042999999999999,1800.0,0.042999999999999,0.230192719486079,2.3888888888888336e-06,1.2788484415893278e-05
174961,6,10,NAR,0.3,20.0%,lr,100%,60000.0,10cls,0.8132,0.8238,0.0567451820128476,0.0105999999999999,3600.0,0.0529999999999994,0.283725910064238,2.944444444444417e-06,1.5762550559124335e-05
174962,6,10,NAR,0.3,30.0%,lr,100%,60000.0,10cls,0.8132,0.8279,0.0786937901498926,0.0146999999999999,5400.0,0.0489999999999996,0.2623126338329753,2.722222222222204e-06,1.4572924101831962e-05
174963,6,10,NAR,0.3,40.0%,lr,100%,60000.0,10cls,0.8132,0.8297,0.0883297644539612,0.0164999999999999,7200.0,0.0412499999999997,0.2208244111349029,2.2916666666666526e-06,1.2268022840827943e-05
174964,6,10,NAR,0.3,50.0%,lr,100%,60000.0,10cls,0.8132,0.8305,0.092612419700214,0.0172999999999999,9000.0,0.0345999999999998,0.185224839400428,1.922222222222211e-06,1.0290268855579331e-05
174965,6,10,NAR,0.3,60.0%,lr,100%,60000.0,10cls,0.8132,0.8345,0.1140256959314774,0.0212999999999999,10800.0,0.0354999999999998,0.1900428265524623,1.972222222222213e-06,1.055793480847013e-05
174966,6,10,NAR,0.3,70.0%,lr,100%,60000.0,10cls,0.8132,0.8389,0.1375802997858669,0.0256999999999999,12600.000000000002,0.0367142857142855,0.1965432854083812,2.0396825396825315e-06,1.0919071411576735e-05
174967,6,10,NAR,0.3,80.0%,lr,100%,60000.0,10cls,0.8132,0.8394,0.1402569593147752,0.0262,14400.0,0.03275,0.1753211991434689,1.8194444444444443e-06,9.740066619081613e-06
174968,6,10,NAR,0.3,90.0%,lr,100%,60000.0,10cls,0.8132,0.8386,0.1359743040685224,0.0253999999999999,16200.000000000002,0.0282222222222221,0.151082560076136,1.5679012345678948e-06,8.393475559785332e-06
174969,6,10,NAR,0.3,100.0%,lr,100%,60000.0,10cls,0.8132,0.8418,0.153104925053533,0.0285999999999999,18000.0,0.0285999999999999,0.153104925053533,1.5888888888888832e-06,8.505829169640721e-06
174970,7,10,NAR,0.3,10.0%,lr,100%,60000.0,10cls,0.8131,0.8193,0.0331728196896735,0.0061999999999999,1800.0,0.061999999999999,0.3317281968967349,3.444444444444389e-06,1.8429344272040837e-05
174971,7,10,NAR,0.3,20.0%,lr,100%,60000.0,10cls,0.8131,0.8227,0.0513643659711072,0.0095999999999999,3600.0,0.0479999999999995,0.256821829855536,2.666666666666639e-06,1.4267879436418666e-05
174972,7,10,NAR,0.3,30.0%,lr,100%,60000.0,10cls,0.8131,0.8263,0.0706260032102728,0.0131999999999999,5400.0,0.0439999999999996,0.2354200107009093,2.4444444444444256e-06,1.3078889483383854e-05
174973,7,10,NAR,0.3,40.0%,lr,100%,60000.0,10cls,0.8131,0.8291,0.085607276618512,0.0159999999999999,7200.0,0.0399999999999997,0.21401819154628,2.222222222222208e-06,1.1889899530348889e-05
174974,7,10,NAR,0.3,50.0%,lr,100%,60000.0,10cls,0.8131,0.8306,0.0936329588014979,0.0174999999999999,9000.0,0.0349999999999998,0.1872659176029958,1.9444444444444334e-06,1.0403662089055322e-05
174975,7,10,NAR,0.3,60.0%,lr,100%,60000.0,10cls,0.8131,0.8321,0.1016586409844832,0.0189999999999999,10800.0,0.0316666666666665,0.169431068307472,1.7592592592592498e-06,9.412837128192889e-06
174976,7,10,NAR,0.3,70.0%,lr,100%,60000.0,10cls,0.8131,0.8377,0.1316211878009628,0.0245999999999999,12600.000000000002,0.035142857142857,0.1880302682870896,1.9523809523809443e-06,1.0446126015949426e-05
174977,7,10,NAR,0.3,80.0%,lr,100%,60000.0,10cls,0.8131,0.8392,0.1396468699839481,0.0260999999999999,14400.0,0.0326249999999998,0.1745585874799351,1.8124999999999928e-06,9.69769930444084e-06
174978,7,10,NAR,0.3,90.0%,lr,100%,60000.0,10cls,0.8131,0.8418,0.1535580524344567,0.0286999999999999,16200.000000000002,0.0318888888888887,0.1706200582605074,1.7716049382715986e-06,9.478892125583746e-06
174979,7,10,NAR,0.3,100.0%,lr,100%,60000.0,10cls,0.8131,0.842,0.1546281433921879,0.0288999999999999,18000.0,0.0288999999999999,0.1546281433921879,1.60555555555555e-06,8.590452410677105e-06
174980,8,10,NAR,0.3,10.0%,lr,100%,60000.0,10cls,0.8134,0.8186,0.027867095391211,0.0051999999999999,1800.0,0.051999999999999,0.27867095391211,2.888888888888833e-06,1.5481719661783887e-05
174981,8,10,NAR,0.3,20.0%,lr,100%,60000.0,10cls,0.8134,0.822,0.0460878885316181,0.0085999999999999,3600.0,0.0429999999999995,0.2304394426580904,2.3888888888888607e-06,1.2802191258782804e-05
174982,8,10,NAR,0.3,30.0%,lr,100%,60000.0,10cls,0.8134,0.8296,0.0868167202572346,0.0161999999999999,5400.0,0.0539999999999996,0.2893890675241153,2.999999999999981e-06,1.6077170418006406e-05
174983,8,10,NAR,0.3,40.0%,lr,100%,60000.0,10cls,0.8134,0.8305,0.0916398713826366,0.0171,7200.0,0.0427499999999999,0.2290996784565915,2.375e-06,1.2727759914255084e-05
174984,8,10,NAR,0.3,50.0%,lr,100%,60000.0,10cls,0.8134,0.8344,0.1125401929260451,0.021,9000.0,0.042,0.2250803858520902,2.3333333333333336e-06,1.2504465880671678e-05
174985,8,10,NAR,0.3,60.0%,lr,100%,60000.0,10cls,0.8134,0.8357,0.1195069667738477,0.0222999999999999,10800.0,0.0371666666666665,0.1991782779564128,2.0648148148148057e-06,1.106545988646738e-05
174986,8,10,NAR,0.3,70.0%,lr,100%,60000.0,10cls,0.8134,0.8377,0.130225080385852,0.0242999999999999,12600.000000000002,0.0347142857142855,0.1860358291226457,1.9285714285714205e-06,1.0335323840146985e-05
174987,8,10,NAR,0.3,80.0%,lr,100%,60000.0,10cls,0.8134,0.8401,0.1430868167202569,0.0266999999999999,14400.0,0.0333749999999998,0.1788585209003211,1.85416666666666e-06,9.936584494462283e-06
174988,8,10,NAR,0.3,90.0%,lr,100%,60000.0,10cls,0.8134,0.8416,0.1511254019292604,0.0282,16200.000000000002,0.0313333333333333,0.1679171132547338,1.7407407407407406e-06,9.328728514151876e-06
174989,8,10,NAR,0.3,100.0%,lr,100%,60000.0,10cls,0.8134,0.842,0.1532690246516611,0.0285999999999999,18000.0,0.0285999999999999,0.1532690246516611,1.5888888888888832e-06,8.514945813981171e-06
174990,9,10,NAR,0.3,10.0%,lr,100%,60000.0,10cls,0.8134,0.8191,0.0305466237942124,0.0057,1800.0,0.057,0.3054662379421239,3.1666666666666667e-06,1.6970346552340222e-05
174991,9,10,NAR,0.3,20.0%,lr,100%,60000.0,10cls,0.8134,0.8244,0.0589496248660236,0.011,3600.0,0.0549999999999999,0.294748124330118,3.055555555555555e-06,1.6374895796117666e-05
174992,9,10,NAR,0.3,30.0%,lr,100%,60000.0,10cls,0.8134,0.8244,0.0589496248660236,0.011,5400.0,0.0366666666666666,0.196498749553412,2.037037037037037e-06,1.0916597197411775e-05
174993,9,10,NAR,0.3,40.0%,lr,100%,60000.0,10cls,0.8134,0.8295,0.0862808145766345,0.0161,7200.0,0.0402499999999999,0.2157020364415862,2.236111111111111e-06,1.1983446468977012e-05
174994,9,10,NAR,0.3,50.0%,lr,100%,60000.0,10cls,0.8134,0.8328,0.1039657020364414,0.0193999999999999,9000.0,0.0387999999999998,0.2079314040728828,2.1555555555555443e-06,1.1551744670715713e-05
174995,9,10,NAR,0.3,60.0%,lr,100%,60000.0,10cls,0.8134,0.8348,0.1146838156484457,0.0213999999999999,10800.0,0.0356666666666665,0.1911396927474095,1.981481481481472e-06,1.0618871819300528e-05
